1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
571	-0.791441	201.177050	0.004781	71.9
572	-0.000000	200.997642	0.000000	71.9
573	-1.410714	200.818659	0.028195	70.6
574	-1.136654	200.640100	0.004349	71.3
575	-0.993864	200.461965	0.003307	73.2
576	-0.474404	200.284250	0.001063	70.5
577	-0.903897	200.106955	0.002027	70.8
578	-1.381111	199.930078	0.001884	72.3
579	-0.801598	199.753617	0.002197	72.9
580	-0.916335	199.577571	0.004698	71.2
581	-0.574850	199.401938	0.002374	73.1
582	-1.297156	199.226717	0.001729	71.3
583	-1.096855	199.051905	0.001710	71.3
584	-0.973771	198.877502	0.002955	71.6
585	-0.000000	198.703506	0.000000	71.3
586	-1.379873	198.529916	0.002032	71.9
587	-0.821365	198.356729	0.001548	71.1
588	-1.045585	198.183944	0.001614	71.4
589	-0.149937	198.011560	0.001288	73.9
590	-0.101323	197.839576	0.001561	69.9
591	-0.000000	197.667989	0.000000	69.7
592	-0.245334	197.496798	0.001480	71.7
593	-0.864403	197.326002	0.001651	70.8
594	-0.000001	197.155600	0.000000	74.1
595	-0.708802	196.985589	0.000930	75.0
596	-1.120787	196.815969	0.002870	74.4
597	-1.459300	196.646738	0.010277	73.4
598	-1.023387	196.477894	0.003561	72.3
599	-0.495757	196.309436	0.002202	73.7
600	-0.726881	196.141363	0.001911	75.3
601	-1.081760	195.973673	0.001549	74.6
602	-1.224330	195.806365	0.004001	72.8
603	-0.595150	195.639437	0.002244	73.6
604	-0.785127	195.472888	0.003693	71.9
605	-0.000648	195.306717	0.000478	74.7
606	-0.000000	195.140922	0.000000	74.0
607	-0.000000	194.975501	0.000000	75.4
608	-0.613250	194.810454	0.003114	73.6
609	-1.158104	194.645779	0.013806	75.3
610	-0.858665	194.481475	0.001934	74.6
611	-1.139874	194.317540	0.001649	73.3
612	-1.139263	194.153973	0.001919	74.5
613	-0.000000	193.990773	0.000000	73.0
614	-0.295099	193.827938	0.000925	73.1
615	-0.004646	193.665467	0.000127	74.1
616	-1.060408	193.503358	0.002242	77.7
617	-0.887297	193.341611	0.002505	73.3
618	-0.000000	193.180224	0.000000	75.4
619	-1.323767	193.019196	0.003768	75.0
620	-0.902722	192.858525	0.002932	75.0
621	-1.549176	192.698210	0.001421	73.3
622	-1.268248	192.538251	0.012801	72.0
623	-0.919880	192.378644	0.004872	70.8
